SN,Commodity,Date,Unit,Minimum,Maximum,Average
128933,Cauli Local,27-11-2018,Kg,15,20,17.5
128999,Cauli Local,28-11-2018,Kg,15,20,17.5
129065,Cauli Local,29-11-2018,Kg,15,20,17.5
129131,Cauli Local,30-11-2018,Kg,15,20,17.5
129197,Cauli Local,01-12-2018,Kg,15,20,17.5
129263,Cauli Local,02-12-2018,Kg,15,20,17.5
129327,Cauli Local,03-12-2018,Kg,15,20,17.5
129393,Cauli Local,04-12-2018,Kg,15,20,17.5
129460,Cauli Local,05-12-2018,Kg,15,20,17.5
129527,Cauli Local,06-12-2018,Kg,15,20,17.5
129594,Cauli Local,07-12-2018,Kg,20,25,22.5
129661,Cauli Local,08-12-2018,Kg,20,25,22.5
129728,Cauli Local,09-12-2018,Kg,25,30,27.5
129794,Cauli Local,10-12-2018,Kg,20,30,25.0
129861,Cauli Local,11-12-2018,Kg,30,35,32.5
129928,Cauli Local,12-12-2018,Kg,35,40,37.5
129995,Cauli Local,13-12-2018,Kg,45,50,47.5
130060,Cauli Local,14-12-2018,Kg,45,50,47.5
130125,Cauli Local,15-12-2018,Kg,45,50,47.5
130190,Cauli Local,16-12-2018,Kg,50,55,52.5
130255,Cauli Local,17-12-2018,Kg,35,40,37.5
130320,Cauli Local,18-12-2018,Kg,40,45,42.5
130385,Cauli Local,19-12-2018,Kg,40,45,42.5
130450,Cauli Local,20-12-2018,Kg,35,40,37.5
130516,Cauli Local,21-12-2018,Kg,40,45,42.5
130582,Cauli Local,22-12-2018,Kg,40,45,42.5
130648,Cauli Local,23-12-2018,Kg,40,45,42.5
130715,Cauli Local,24-12-2018,Kg,35,40,37.5
130782,Cauli Local,25-12-2018,Kg,35,40,37.5
130849,Cauli Local,26-12-2018,Kg,35,40,37.5
130915,Cauli Local,27-12-2018,Kg,30,35,32.5
130980,Cauli Local,28-12-2018,Kg,30,35,32.5
131047,Cauli Local,29-12-2018,Kg,30,35,32.5
131114,Cauli Local,30-12-2018,Kg,30,35,32.5
131181,Cauli Local,31-12-2018,Kg,35,40,37.5
131249,Cauli Local,01-01-2019,Kg,40,45,42.5
131318,Cauli Local,02-01-2019,Kg,30,35,32.5
131384,Cauli Local,03-01-2019,Kg,30,35,32.5
131452,Cauli Local,04-01-2019,Kg,30,35,32.5
131520,Cauli Local,05-01-2019,Kg,30,35,32.5
131588,Cauli Local,06-01-2019,Kg,40,45,42.5
131656,Cauli Local,07-01-2019,Kg,30,35,32.5
131725,Cauli Local,08-01-2019,Kg,35,40,37.5
131794,Cauli Local,09-01-2019,Kg,30,35,32.5
131862,Cauli Local,10-01-2019,Kg,30,35,32.5
131929,Cauli Local,11-01-2019,Kg,30,35,32.5
131998,Cauli Local,12-01-2019,Kg,30,35,32.5
132067,Cauli Local,13-01-2019,Kg,30,35,32.5
132136,Cauli Local,14-01-2019,Kg,25,30,27.5
132205,Cauli Local,15-01-2019,Kg,35,40,37.5
132274,Cauli Local,16-01-2019,Kg,30,35,32.5
132342,Cauli Local,17-01-2019,Kg,25,30,27.5
132412,Cauli Local,18-01-2019,Kg,25,30,27.5
132482,Cauli Local,19-01-2019,Kg,25,30,27.5
132552,Cauli Local,20-01-2019,Kg,25,30,27.5
132622,Cauli Local,21-01-2019,Kg,20,25,22.5
132692,Cauli Local,22-01-2019,Kg,25,30,27.5
132760,Cauli Local,23-01-2019,Kg,24,28,26.0
132828,Cauli Local,24-01-2019,Kg,20,23,21.5
132896,Cauli Local,25-01-2019,Kg,15,20,17.5
132964,Cauli Local,26-01-2019,Kg,15,22,18.5
133032,Cauli Local,27-01-2019,Kg,20,25,22.5
133100,Cauli Local,28-01-2019,Kg,17,22,19.5
133167,Cauli Local,29-01-2019,Kg,15,20,17.5
133234,Cauli Local,30-01-2019,Kg,15,20,17.5
133302,Cauli Local,31-01-2019,Kg,15,20,17.5
133370,Cauli Local,01-02-2019,Kg,15,20,17.5
133438,Cauli Local,02-02-2019,Kg,15,20,17.5
133506,Cauli Local,03-02-2019,Kg,15,20,17.5
133574,Cauli Local,04-02-2019,Kg,15,20,17.5
133643,Cauli Local,05-02-2019,Kg,15,20,17.5
133712,Cauli Local,06-02-2019,Kg,15,20,17.5
133781,Cauli Local,07-02-2019,Kg,15,20,17.5
133849,Cauli Local,08-02-2019,Kg,20,25,22.5
133914,Cauli Local,09-02-2019,Kg,25,30,27.5
133979,Cauli Local,10-02-2019,Kg,20,25,22.5
134041,Cauli Local,11-02-2019,Kg,15,20,17.5
134103,Cauli Local,12-02-2019,Kg,15,20,17.5
134165,Cauli Local,13-02-2019,Kg,15,20,17.5
134229,Cauli Local,14-02-2019,Kg,15,20,17.5
134293,Cauli Local,15-02-2019,Kg,15,20,17.5
134358,Cauli Local,16-02-2019,Kg,15,20,17.5
134422,Cauli Local,17-02-2019,Kg,15,20,17.5
134488,Cauli Local,18-02-2019,Kg,10,15,12.5
134554,Cauli Local,19-02-2019,Kg,10,15,12.5
134619,Cauli Local,20-02-2019,Kg,10,15,12.5
134684,Cauli Local,21-02-2019,Kg,10,15,12.5
134749,Cauli Local,22-02-2019,Kg,10,15,12.5
134814,Cauli Local,23-02-2019,Kg,10,15,12.5
134879,Cauli Local,24-02-2019,Kg,15,20,17.5
134944,Cauli Local,25-02-2019,Kg,15,20,17.5
135008,Cauli Local,26-02-2019,Kg,15,20,17.5
135070,Cauli Local,27-02-2019,Kg,12,15,13.5
135134,Cauli Local,28-02-2019,Kg,15,20,17.5
135199,Cauli Local,01-03-2019,Kg,15,18,16.5
135264,Cauli Local,02-03-2019,Kg,15,20,17.5
135329,Cauli Local,03-03-2019,Kg,15,20,17.5
135392,Cauli Local,05-03-2019,Kg,15,20,17.5
135456,Cauli Local,06-03-2019,Kg,15,20,17.5
135520,Cauli Local,07-03-2019,Kg,18,22,20.0
135583,Cauli Local,08-03-2019,Kg,20,25,22.5
135650,Cauli Local,09-03-2019,Kg,25,30,27.5
135716,Cauli Local,10-03-2019,Kg,25,30,27.5
135782,Cauli Local,11-03-2019,Kg,20,25,22.5
135844,Cauli Local,12-03-2019,Kg,20,25,22.5
135906,Cauli Local,13-03-2019,Kg,20,25,22.5
135969,Cauli Local,14-03-2019,Kg,25,28,26.5
136031,Cauli Local,15-03-2019,Kg,22,26,24.0
136093,Cauli Local,16-03-2019,Kg,15,20,17.5
136157,Cauli Local,17-03-2019,Kg,20,25,22.5
136218,Cauli Local,18-03-2019,Kg,15,20,17.5
136281,Cauli Local,19-03-2019,Kg,15,20,17.5
136340,Cauli Local,20-03-2019,Kg,15,20,17.5
136402,Cauli Local,21-03-2019,Kg,15,20,17.5
136464,Cauli Local,22-03-2019,Kg,15,20,17.5
136526,Cauli Local,23-03-2019,Kg,15,20,17.5
136589,Cauli Local,24-03-2019,Kg,20,25,22.5
136653,Cauli Local,25-03-2019,Kg,15,20,17.5
136719,Cauli Local,26-03-2019,Kg,18,22,20.0
136785,Cauli Local,27-03-2019,Kg,15,20,17.5
136851,Cauli Local,28-03-2019,Kg,18,25,21.5
136918,Cauli Local,29-03-2019,Kg,15,20,17.5
136984,Cauli Local,30-03-2019,Kg,15,20,17.5
137050,Cauli Local,31-03-2019,Kg,20,25,22.5
137116,Cauli Local,01-04-2019,Kg,15,20,17.5
137182,Cauli Local,02-04-2019,Kg,15,20,17.5
137249,Cauli Local,03-04-2019,Kg,12,18,15.0
137317,Cauli Local,04-04-2019,Kg,15,20,17.5
137384,Cauli Local,05-04-2019,Kg,25,30,27.5
137451,Cauli Local,06-04-2019,Kg,20,25,22.5
137518,Cauli Local,07-04-2019,Kg,35,40,37.5
137585,Cauli Local,08-04-2019,Kg,15,25,20.0
137652,Cauli Local,09-04-2019,Kg,15,20,17.5
137718,Cauli Local,10-04-2019,Kg,25,30,27.5
137785,Cauli Local,11-04-2019,Kg,30,35,32.5
137854,Cauli Local,12-04-2019,Kg,25,30,27.5
137921,Cauli Local,13-04-2019,Kg,25,30,27.5
137989,Cauli Local,14-04-2019,Kg,30,35,32.5
138057,Cauli Local,15-04-2019,Kg,40,45,42.5
138125,Cauli Local,16-04-2019,Kg,25,30,27.5
138194,Cauli Local,17-04-2019,Kg,25,30,27.5
138263,Cauli Local,18-04-2019,Kg,30,35,32.5
138331,Cauli Local,19-04-2019,Kg,30,35,32.5
138398,Cauli Local,20-04-2019,Kg,35,40,37.5
138464,Cauli Local,21-04-2019,Kg,40,45,42.5
138528,Cauli Local,22-04-2019,Kg,40,45,42.5
138593,Cauli Local,23-04-2019,Kg,45,50,47.5
138658,Cauli Local,24-04-2019,Kg,30,35,32.5
138723,Cauli Local,25-04-2019,Kg,40,48,44.0
138788,Cauli Local,26-04-2019,Kg,45,50,47.5
138853,Cauli Local,27-04-2019,Kg,55,60,57.5
138918,Cauli Local,28-04-2019,Kg,50,55,52.5
138983,Cauli Local,29-04-2019,Kg,50,55,52.5
139048,Cauli Local,30-04-2019,Kg,55,60,57.5
139113,Cauli Local,01-05-2019,Kg,65,70,67.5
139178,Cauli Local,02-05-2019,Kg,50,55,52.5
139243,Cauli Local,03-05-2019,Kg,55,60,57.5
139308,Cauli Local,04-05-2019,Kg,50,55,52.5
139373,Cauli Local,05-05-2019,Kg,55,60,57.5
139435,Cauli Local,06-05-2019,Kg,55,60,57.5
139499,Cauli Local,07-05-2019,Kg,55,60,57.5
139562,Cauli Local,08-05-2019,Kg,65,70,67.5
139625,Cauli Local,09-05-2019,Kg,65,70,67.5
139688,Cauli Local,10-05-2019,Kg,65,70,67.5
139751,Cauli Local,11-05-2019,Kg,65,70,67.5
139814,Cauli Local,12-05-2019,Kg,60,65,62.5
139878,Cauli Local,13-05-2019,Kg,55,60,57.5
139940,Cauli Local,14-05-2019,Kg,60,65,62.5
140001,Cauli Local,15-05-2019,Kg,55,60,57.5
140062,Cauli Local,16-05-2019,Kg,55,60,57.5
140123,Cauli Local,17-05-2019,Kg,55,60,57.5
140184,Cauli Local,18-05-2019,Kg,55,60,57.5
140247,Cauli Local,19-05-2019,Kg,65,70,67.5
140310,Cauli Local,20-05-2019,Kg,55,60,57.5
140373,Cauli Local,21-05-2019,Kg,65,70,67.5
140436,Cauli Local,22-05-2019,Kg,50,60,55.0
140499,Cauli Local,23-05-2019,Kg,55,60,57.5
140562,Cauli Local,24-05-2019,Kg,65,70,67.5
140625,Cauli Local,25-05-2019,Kg,55,65,60.0
140688,Cauli Local,26-05-2019,Kg,65,70,67.5
140752,Cauli Local,27-05-2019,Kg,55,60,57.5
140817,Cauli Local,28-05-2019,Kg,70,80,75.0
140881,Cauli Local,29-05-2019,Kg,65,70,67.5
140947,Cauli Local,30-05-2019,Kg,65,70,67.5
141014,Cauli Local,31-05-2019,Kg,65,70,67.5
141091,Cauli Local,01-06-2019,Kg,65,70,67.5
141165,Cauli Local,02-06-2019,Kg,70,80,75.0
141241,Cauli Local,03-06-2019,Kg,75,80,77.5
141316,Cauli Local,04-06-2019,Kg,75,80,77.5
141400,Cauli Local,05-06-2019,Kg,75,80,77.5
141484,Cauli Local,06-06-2019,Kg,75,80,77.5
141569,Cauli Local,07-06-2019,Kg,75,80,77.5
141652,Cauli Local,08-06-2019,Kg,75,80,77.5
141732,Cauli Local,09-06-2019,Kg,90,100,95.0
141814,Cauli Local,10-06-2019,Kg,90,100,95.0
141895,Cauli Local,11-06-2019,Kg,90,100,95.0
141976,Cauli Local,12-06-2019,Kg,90,100,95.0
142057,Cauli Local,13-06-2019,Kg,90,100,95.0
142138,Cauli Local,14-06-2019,Kg,90,100,95.0
142219,Cauli Local,15-06-2019,Kg,80,90,85.0
142299,Cauli Local,16-06-2019,Kg,90,100,95.0
142379,Cauli Local,17-06-2019,Kg,85,90,87.5
142460,Cauli Local,18-06-2019,Kg,85,95,90.0
142540,Cauli Local,19-06-2019,Kg,75,80,77.5
142617,Cauli Local,20-06-2019,Kg,75,80,77.5
142696,Cauli Local,21-06-2019,Kg,65,70,67.5
142774,Cauli Local,22-06-2019,Kg,75,85,80.0
142853,Cauli Local,23-06-2019,Kg,75,80,77.5
142932,Cauli Local,24-06-2019,Kg,65,70,67.5
143011,Cauli Local,25-06-2019,Kg,65,70,67.5
143091,Cauli Local,26-06-2019,Kg,60,65,62.5
143171,Cauli Local,27-06-2019,Kg,65,70,67.5
143249,Cauli Local,28-06-2019,Kg,65,70,67.5
143328,Cauli Local,29-06-2019,Kg,65,70,67.5
143407,Cauli Local,30-06-2019,Kg,65,70,67.5
143487,Cauli Local,01-07-2019,Kg,70,75,72.5
143567,Cauli Local,02-07-2019,Kg,65,70,67.5
143648,Cauli Local,03-07-2019,Kg,60,70,65.0
143729,Cauli Local,04-07-2019,Kg,75,80,77.5
143809,Cauli Local,05-07-2019,Kg,75,80,77.5
143889,Cauli Local,06-07-2019,Kg,75,80,77.5
143966,Cauli Local,07-07-2019,Kg,70,75,72.5
144042,Cauli Local,08-07-2019,Kg,75,80,77.5
144120,Cauli Local,09-07-2019,Kg,65,70,67.5
144197,Cauli Local,10-07-2019,Kg,65,70,67.5
144274,Cauli Local,11-07-2019,Kg,80,85,82.5
144350,Cauli Local,12-07-2019,Kg,60,65,62.5
144426,Cauli Local,13-07-2019,Kg,70,80,75.0
144496,Cauli Local,14-07-2019,Kg,75,85,80.0
144573,Cauli Local,15-07-2019,Kg,55,60,57.5
144648,Cauli Local,16-07-2019,Kg,65,70,67.5
144724,Cauli Local,17-07-2019,Kg,75,80,77.5
144802,Cauli Local,18-07-2019,Kg,60,65,62.5
144879,Cauli Local,19-07-2019,Kg,60,65,62.5
144956,Cauli Local,20-07-2019,Kg,70,80,75.0
145034,Cauli Local,21-07-2019,Kg,75,80,77.5
145113,Cauli Local,22-07-2019,Kg,65,70,67.5
145192,Cauli Local,23-07-2019,Kg,75,80,77.5
145272,Cauli Local,24-07-2019,Kg,75,80,77.5
145352,Cauli Local,25-07-2019,Kg,75,80,77.5
145432,Cauli Local,26-07-2019,Kg,75,80,77.5
145514,Cauli Local,27-07-2019,Kg,75,80,77.5
145594,Cauli Local,28-07-2019,Kg,95,100,97.5
145672,Cauli Local,29-07-2019,Kg,85,90,87.5
145747,Cauli Local,30-07-2019,Kg,90,95,92.5
145824,Cauli Local,31-07-2019,Kg,75,80,77.5
145901,Cauli Local,01-08-2019,Kg,95,100,97.5
145978,Cauli Local,02-08-2019,Kg,85,90,87.5
146053,Cauli Local,03-08-2019,Kg,90,98,94.0
146130,Cauli Local,04-08-2019,Kg,85,90,87.5
146206,Cauli Local,05-08-2019,Kg,80,90,85.0
146282,Cauli Local,06-08-2019,Kg,90,95,92.5
146359,Cauli Local,07-08-2019,Kg,70,80,75.0
146437,Cauli Local,08-08-2019,Kg,75,80,77.5
146514,Cauli Local,09-08-2019,Kg,65,70,67.5
146589,Cauli Local,10-08-2019,Kg,70,75,72.5
146664,Cauli Local,11-08-2019,Kg,85,95,90.0
146739,Cauli Local,12-08-2019,Kg,75,80,77.5
146814,Cauli Local,13-08-2019,Kg,85,90,87.5
146889,Cauli Local,14-08-2019,Kg,85,90,87.5
146964,Cauli Local,15-08-2019,Kg,90,100,95.0
147038,Cauli Local,16-08-2019,Kg,90,95,92.5
147110,Cauli Local,17-08-2019,Kg,70,75,72.5
147181,Cauli Local,18-08-2019,Kg,70,80,75.0
147254,Cauli Local,19-08-2019,Kg,70,75,72.5
147329,Cauli Local,20-08-2019,Kg,65,70,67.5
147402,Cauli Local,21-08-2019,Kg,55,65,60.0
147474,Cauli Local,22-08-2019,Kg,65,70,67.5
147548,Cauli Local,23-08-2019,Kg,70,75,72.5
147622,Cauli Local,24-08-2019,Kg,65,70,67.5
147695,Cauli Local,25-08-2019,Kg,75,80,77.5
147769,Cauli Local,26-08-2019,Kg,75,80,77.5
147843,Cauli Local,27-08-2019,Kg,75,80,77.5
147917,Cauli Local,28-08-2019,Kg,75,80,77.5
147991,Cauli Local,29-08-2019,Kg,100,110,105.0
148065,Cauli Local,30-08-2019,Kg,95,100,97.5
148138,Cauli Local,31-08-2019,Kg,110,120,115.0
148211,Cauli Local,01-09-2019,Kg,100,115,107.5
148284,Cauli Local,02-09-2019,Kg,85,90,87.5
148355,Cauli Local,03-09-2019,Kg,75,80,77.5
148426,Cauli Local,04-09-2019,Kg,75,80,77.5
148496,Cauli Local,05-09-2019,Kg,65,70,67.5
148568,Cauli Local,06-09-2019,Kg,75,80,77.5
148643,Cauli Local,07-09-2019,Kg,75,80,77.5
148717,Cauli Local,08-09-2019,Kg,75,80,77.5
148791,Cauli Local,09-09-2019,Kg,70,75,72.5
148864,Cauli Local,10-09-2019,Kg,65,70,67.5
148937,Cauli Local,11-09-2019,Kg,75,80,77.5
149010,Cauli Local,12-09-2019,Kg,65,70,67.5
149084,Cauli Local,13-09-2019,Kg,65,70,67.5
149156,Cauli Local,14-09-2019,Kg,100,110,105.0
149226,Cauli Local,15-09-2019,Kg,80,85,82.5
149299,Cauli Local,16-09-2019,Kg,75,80,77.5
149371,Cauli Local,17-09-2019,Kg,75,80,77.5
149443,Cauli Local,18-09-2019,Kg,135,140,137.5
149498,Cauli Local,19-09-2019,Kg,100,110,105.0
149562,Cauli Local,20-09-2019,Kg,75,80,77.5
149631,Cauli Local,21-09-2019,Kg,75,80,77.5
149704,Cauli Local,22-09-2019,Kg,95,100,97.5
149774,Cauli Local,23-09-2019,Kg,95,100,97.5
149845,Cauli Local,24-09-2019,Kg,75,80,77.5
149916,Cauli Local,25-09-2019,Kg,95,100,97.5
149986,Cauli Local,26-09-2019,Kg,80,90,85.0
150058,Cauli Local,27-09-2019,Kg,90,100,95.0
150129,Cauli Local,28-09-2019,Kg,95,100,97.5
150199,Cauli Local,29-09-2019,Kg,110,120,115.0
150269,Cauli Local,30-09-2019,Kg,75,80,77.5
150339,Cauli Local,01-10-2019,Kg,75,80,77.5
150406,Cauli Local,02-10-2019,Kg,95,100,97.5
150474,Cauli Local,03-10-2019,Kg,95,100,97.5
150543,Cauli Local,04-10-2019,Kg,75,80,77.5
150611,Cauli Local,05-10-2019,Kg,80,90,85.0
150679,Cauli Local,06-10-2019,Kg,110,120,115.0
150746,Cauli Local,07-10-2019,Kg,95,100,97.5
150807,Cauli Local,08-10-2019,Kg,130,140,135.0
150875,Cauli Local,09-10-2019,Kg,110,120,115.0
150938,Cauli Local,10-10-2019,Kg,100,110,105.0
151000,Cauli Local,11-10-2019,Kg,95,100,97.5
151067,Cauli Local,12-10-2019,Kg,75,80,77.5
151136,Cauli Local,13-10-2019,Kg,75,80,77.5
151203,Cauli Local,14-10-2019,Kg,75,80,77.5
151274,Cauli Local,15-10-2019,Kg,80,85,82.5
151344,Cauli Local,16-10-2019,Kg,75,80,77.5
151414,Cauli Local,17-10-2019,Kg,75,80,77.5
151482,Cauli Local,18-10-2019,Kg,95,100,97.5
151552,Cauli Local,19-10-2019,Kg,65,70,67.5
151622,Cauli Local,20-10-2019,Kg,75,80,77.5
151689,Cauli Local,21-10-2019,Kg,75,80,77.5
151755,Cauli Local,22-10-2019,Kg,75,80,77.5
151824,Cauli Local,23-10-2019,Kg,70,75,72.5
151896,Cauli Local,24-10-2019,Kg,95,100,97.5
151967,Cauli Local,25-10-2019,Kg,90,95,92.5
152042,Cauli Local,26-10-2019,Kg,95,100,97.5
152115,Cauli Local,27-10-2019,Kg,95,100,97.5
152187,Cauli Local,28-10-2019,Kg,95,100,97.5
152259,Cauli Local,29-10-2019,Kg,190,200,195.0
152325,Cauli Local,30-10-2019,Kg,115,120,117.5
152384,Cauli Local,31-10-2019,Kg,110,120,115.0
152449,Cauli Local,01-11-2019,Kg,95,100,97.5
152517,Cauli Local,02-11-2019,Kg,95,100,97.5
152588,Cauli Local,03-11-2019,Kg,95,100,97.5
152660,Cauli Local,04-11-2019,Kg,95,100,97.5
152734,Cauli Local,05-11-2019,Kg,75,80,77.5
152809,Cauli Local,06-11-2019,Kg,95,100,97.5
152887,Cauli Local,07-11-2019,Kg,75,80,77.5
152965,Cauli Local,08-11-2019,Kg,75,80,77.5
153044,Cauli Local,09-11-2019,Kg,75,80,77.5
153124,Cauli Local,10-11-2019,Kg,90,100,95.0
153204,Cauli Local,11-11-2019,Kg,95,100,97.5
153284,Cauli Local,12-11-2019,Kg,95,100,97.5
153365,Cauli Local,13-11-2019,Kg,85,90,87.5
153447,Cauli Local,14-11-2019,Kg,100,110,105.0
153528,Cauli Local,15-11-2019,Kg,90,100,95.0
153611,Cauli Local,16-11-2019,Kg,95,100,97.5
153692,Cauli Local,17-11-2019,Kg,90,100,95.0
153775,Cauli Local,18-11-2019,Kg,75,100,87.5
153859,Cauli Local,19-11-2019,Kg,95,100,97.5
153943,Cauli Local,20-11-2019,Kg,80,85,82.5
154026,Cauli Local,21-11-2019,Kg,90,100,95.0
154109,Cauli Local,22-11-2019,Kg,95,100,97.5
154192,Cauli Local,23-11-2019,Kg,85,90,87.5
154275,Cauli Local,24-11-2019,Kg,90,100,95.0
154357,Cauli Local,25-11-2019,Kg,85,90,87.5
154440,Cauli Local,26-11-2019,Kg,75,80,77.5
154524,Cauli Local,27-11-2019,Kg,80,90,85.0
154608,Cauli Local,28-11-2019,Kg,75,80,77.5
154692,Cauli Local,29-11-2019,Kg,80,90,85.0
154776,Cauli Local,30-11-2019,Kg,85,90,87.5
154860,Cauli Local,01-12-2019,Kg,85,90,87.5
154942,Cauli Local,02-12-2019,Kg,90,100,95.0
155023,Cauli Local,03-12-2019,Kg,85,90,87.5
155105,Cauli Local,04-12-2019,Kg,95,100,97.5
155186,Cauli Local,05-12-2019,Kg,95,100,97.5
155268,Cauli Local,06-12-2019,Kg,100,110,105.0
155352,Cauli Local,07-12-2019,Kg,100,110,105.0
155434,Cauli Local,08-12-2019,Kg,95,100,97.5
155517,Cauli Local,09-12-2019,Kg,85,90,87.5
155600,Cauli Local,10-12-2019,Kg,90,95,92.5
155683,Cauli Local,11-12-2019,Kg,95,100,97.5
155767,Cauli Local,12-12-2019,Kg,95,100,97.5
155850,Cauli Local,13-12-2019,Kg,95,100,97.5
155932,Cauli Local,14-12-2019,Kg,100,110,105.0
156015,Cauli Local,15-12-2019,Kg,90,95,92.5
156099,Cauli Local,16-12-2019,Kg,80,85,82.5
156184,Cauli Local,17-12-2019,Kg,75,80,77.5
156270,Cauli Local,18-12-2019,Kg,80,85,82.5
156355,Cauli Local,19-12-2019,Kg,75,80,77.5
156440,Cauli Local,20-12-2019,Kg,75,80,77.5
156525,Cauli Local,21-12-2019,Kg,65,70,67.5
156609,Cauli Local,22-12-2019,Kg,70,75,72.5
156693,Cauli Local,23-12-2019,Kg,70,75,72.5
156776,Cauli Local,24-12-2019,Kg,75,80,77.5
156859,Cauli Local,25-12-2019,Kg,75,80,77.5
156944,Cauli Local,26-12-2019,Kg,75,80,77.5
157028,Cauli Local,27-12-2019,Kg,75,80,77.5
157114,Cauli Local,28-12-2019,Kg,75,80,77.5
157199,Cauli Local,29-12-2019,Kg,75,80,77.5
157284,Cauli Local,30-12-2019,Kg,75,80,77.5
157369,Cauli Local,31-12-2019,Kg,75,80,77.5
157454,Cauli Local,01-01-2020,Kg,75,80,77.5
157539,Cauli Local,02-01-2020,Kg,75,80,77.5
157625,Cauli Local,03-01-2020,Kg,75,80,77.5
157711,Cauli Local,04-01-2020,Kg,95,100,97.5
157796,Cauli Local,05-01-2020,Kg,65,70,67.5
157881,Cauli Local,06-01-2020,Kg,65,70,67.5
157963,Cauli Local,07-01-2020,Kg,65,70,67.5
158046,Cauli Local,08-01-2020,Kg,50,60,55.0
158129,Cauli Local,09-01-2020,Kg,45,50,47.5
158213,Cauli Local,10-01-2020,Kg,45,50,47.5
158297,Cauli Local,11-01-2020,Kg,40,50,45.0
158380,Cauli Local,12-01-2020,Kg,45,50,47.5
158464,Cauli Local,13-01-2020,Kg,40,50,45.0
158548,Cauli Local,14-01-2020,Kg,40,45,42.5
158633,Cauli Local,15-01-2020,Kg,40,50,45.0
158716,Cauli Local,16-01-2020,Kg,40,45,42.5
158798,Cauli Local,17-01-2020,Kg,40,50,45.0
158880,Cauli Local,18-01-2020,Kg,40,45,42.5
158962,Cauli Local,19-01-2020,Kg,40,45,42.5
159044,Cauli Local,20-01-2020,Kg,35,40,37.5
159125,Cauli Local,21-01-2020,Kg,20,30,25.0
159207,Cauli Local,22-01-2020,Kg,20,30,25.0
159289,Cauli Local,23-01-2020,Kg,30,35,32.5
159371,Cauli Local,24-01-2020,Kg,20,25,22.5
159454,Cauli Local,25-01-2020,Kg,25,35,30.0
159536,Cauli Local,26-01-2020,Kg,40,50,45.0
159616,Cauli Local,27-01-2020,Kg,30,35,32.5
159697,Cauli Local,28-01-2020,Kg,35,40,37.5
159777,Cauli Local,29-01-2020,Kg,30,35,32.5
159857,Cauli Local,30-01-2020,Kg,30,40,35.0
159937,Cauli Local,31-01-2020,Kg,45,50,47.5
160016,Cauli Local,01-02-2020,Kg,35,40,37.5
160098,Cauli Local,02-02-2020,Kg,25,35,30.0
160180,Cauli Local,03-02-2020,Kg,20,30,25.0
160262,Cauli Local,04-02-2020,Kg,25,30,27.5
160344,Cauli Local,05-02-2020,Kg,20,30,25.0
160426,Cauli Local,06-02-2020,Kg,20,25,22.5
160507,Cauli Local,07-02-2020,Kg,20,25,22.5
160588,Cauli Local,08-02-2020,Kg,20,30,25.0
160669,Cauli Local,09-02-2020,Kg,25,30,27.5
160751,Cauli Local,10-02-2020,Kg,25,30,27.5
160833,Cauli Local,11-02-2020,Kg,25,30,27.5
160913,Cauli Local,12-02-2020,Kg,25,30,27.5
160994,Cauli Local,13-02-2020,Kg,25,30,27.5
161075,Cauli Local,14-02-2020,Kg,25,30,27.5
161159,Cauli Local,15-02-2020,Kg,20,25,22.5
161244,Cauli Local,16-02-2020,Kg,20,25,22.5
161329,Cauli Local,17-02-2020,Kg,20,25,22.5
161413,Cauli Local,18-02-2020,Kg,20,25,22.5
161497,Cauli Local,19-02-2020,Kg,20,30,25.0
161583,Cauli Local,20-02-2020,Kg,15,25,20.0
161669,Cauli Local,21-02-2020,Kg,10,20,15.0
161753,Cauli Local,22-02-2020,Kg,10,20,15.0
161837,Cauli Local,23-02-2020,Kg,10,20,15.0
161920,Cauli Local,24-02-2020,Kg,15,20,17.5
162002,Cauli Local,25-02-2020,Kg,20,25,22.5
162085,Cauli Local,26-02-2020,Kg,10,15,12.5
162167,Cauli Local,27-02-2020,Kg,35,40,37.5
162248,Cauli Local,28-02-2020,Kg,20,25,22.5
162329,Cauli Local,29-02-2020,Kg,18,25,21.5
162410,Cauli Local,01-03-2020,Kg,30,40,35.0
162491,Cauli Local,02-03-2020,Kg,20,25,22.5
162571,Cauli Local,04-03-2020,Kg,20,25,22.5
162650,Cauli Local,05-03-2020,Kg,20,25,22.5
162730,Cauli Local,06-03-2020,Kg,15,20,17.5
162811,Cauli Local,07-03-2020,Kg,30,35,32.5
162893,Cauli Local,08-03-2020,Kg,55,60,57.5
162976,Cauli Local,09-03-2020,Kg,25,30,27.5
163058,Cauli Local,10-03-2020,Kg,20,25,22.5
163140,Cauli Local,11-03-2020,Kg,25,30,27.5
163221,Cauli Local,12-03-2020,Kg,25,30,27.5
163303,Cauli Local,13-03-2020,Kg,30,35,32.5
163384,Cauli Local,14-03-2020,Kg,25,30,27.5
163464,Cauli Local,15-03-2020,Kg,25,33,29.0
163545,Cauli Local,16-03-2020,Kg,25,30,27.5
163626,Cauli Local,17-03-2020,Kg,20,30,25.0
163704,Cauli Local,18-03-2020,Kg,25,30,27.5
163787,Cauli Local,19-03-2020,Kg,25,30,27.5
163869,Cauli Local,20-03-2020,Kg,25,30,27.5
163952,Cauli Local,21-03-2020,Kg,30,35,32.5
164034,Cauli Local,22-03-2020,Kg,30,35,32.5
164114,Cauli Local,23-03-2020,Kg,25,30,27.5
