SN,Commodity,Date,Unit,Minimum,Maximum,Average
10933,Brocauli,01-01-2014,Kg,40,45,42.5
11011,Brocauli,02-01-2014,Kg,40,45,42.5
11088,Brocauli,03-01-2014,Kg,40,45,42.5
11165,Brocauli,05-01-2014,Kg,40,45,42.5
11241,Brocauli,06-01-2014,Kg,40,45,42.5
11318,Brocauli,07-01-2014,Kg,40,45,42.5
11395,Brocauli,08-01-2014,Kg,40,45,42.5
11473,Brocauli,09-01-2014,Kg,45,50,47.5
11551,Brocauli,10-01-2014,Kg,45,50,47.5
11628,Brocauli,12-01-2014,Kg,40,45,42.5
11705,Brocauli,13-01-2014,Kg,40,45,42.5
11782,Brocauli,14-01-2014,Kg,40,45,42.5
11858,Brocauli,16-01-2014,Kg,40,45,42.5
11934,Brocauli,17-01-2014,Kg,35,40,37.5
12010,Brocauli,19-01-2014,Kg,40,45,42.5
12087,Brocauli,20-01-2014,Kg,40,45,42.5
12164,Brocauli,21-01-2014,Kg,40,45,42.5
12239,Brocauli,22-01-2014,Kg,40,45,42.5
12314,Brocauli,23-01-2014,Kg,40,45,42.5
12389,Brocauli,24-01-2014,Kg,25,30,27.5
12463,Brocauli,26-01-2014,Kg,30,35,32.5
12536,Brocauli,27-01-2014,Kg,30,35,32.5
12610,Brocauli,28-01-2014,Kg,30,35,32.5
12684,Brocauli,29-01-2014,Kg,25,30,27.5
12761,Brocauli,02-02-2014,Kg,25,30,27.5
12836,Brocauli,03-02-2014,Kg,25,30,27.5
12911,Brocauli,04-02-2014,Kg,25,30,27.5
12986,Brocauli,05-02-2014,Kg,25,30,27.5
13060,Brocauli,06-02-2014,Kg,25,30,27.5
13131,Brocauli,07-02-2014,Kg,25,30,27.5
13184,Brocauli,08-02-2014,Kg,30,40,35.0
13230,Brocauli,09-02-2014,Kg,30,35,32.5
13305,Brocauli,10-02-2014,Kg,25,30,27.5
13379,Brocauli,11-02-2014,Kg,25,30,27.5
13455,Brocauli,12-02-2014,Kg,25,30,27.5
13532,Brocauli,13-02-2014,Kg,25,30,27.5
13608,Brocauli,14-02-2014,Kg,25,30,27.5
13683,Brocauli,16-02-2014,Kg,25,30,27.5
13760,Brocauli,17-02-2014,Kg,55,60,57.5
13836,Brocauli,18-02-2014,Kg,50,55,52.5
13912,Brocauli,20-02-2014,Kg,50,55,52.5
13988,Brocauli,21-02-2014,Kg,50,55,52.5
14067,Brocauli,23-02-2014,Kg,45,50,47.5
14147,Brocauli,24-02-2014,Kg,40,45,42.5
14227,Brocauli,25-02-2014,Kg,30,35,32.5
14307,Brocauli,26-02-2014,Kg,35,40,37.5
14386,Brocauli,28-02-2014,Kg,35,40,37.5
14466,Brocauli,03-03-2014,Kg,45,50,47.5
14545,Brocauli,05-03-2014,Kg,45,50,47.5
14621,Brocauli,06-03-2014,Kg,45,50,47.5
14702,Brocauli,07-03-2014,Kg,45,50,47.5
14782,Brocauli,09-03-2014,Kg,50,55,52.5
14862,Brocauli,10-03-2014,Kg,45,50,47.5
14940,Brocauli,11-03-2014,Kg,50,55,52.5
15019,Brocauli,12-03-2014,Kg,45,50,47.5
15101,Brocauli,13-03-2014,Kg,45,50,47.5
15182,Brocauli,14-03-2014,Kg,50,55,52.5
15262,Brocauli,17-03-2014,Kg,45,50,47.5
15343,Brocauli,18-03-2014,Kg,45,50,47.5
15419,Brocauli,19-03-2014,Kg,45,50,47.5
15497,Brocauli,20-03-2014,Kg,45,50,47.5
15576,Brocauli,21-03-2014,Kg,45,50,47.5
15653,Brocauli,23-03-2014,Kg,45,50,47.5
15731,Brocauli,24-03-2014,Kg,25,30,27.5
15813,Brocauli,25-03-2014,Kg,30,35,32.5
15894,Brocauli,26-03-2014,Kg,40,45,42.5
15976,Brocauli,27-03-2014,Kg,35,40,37.5
16059,Brocauli,28-03-2014,Kg,40,45,42.5
16138,Brocauli,31-03-2014,Kg,30,35,32.5
16216,Brocauli,01-04-2014,Kg,40,45,42.5
16294,Brocauli,02-04-2014,Kg,45,50,47.5
16371,Brocauli,03-04-2014,Kg,40,45,42.5
16448,Brocauli,04-04-2014,Kg,35,40,37.5
16524,Brocauli,06-04-2014,Kg,40,40,40.0
16602,Brocauli,07-04-2014,Kg,30,40,35.0
16680,Brocauli,09-04-2014,Kg,30,35,32.5
16762,Brocauli,10-04-2014,Kg,30,35,32.5
16845,Brocauli,11-04-2014,Kg,35,40,37.5
16927,Brocauli,13-04-2014,Kg,30,35,32.5
17009,Brocauli,15-04-2014,Kg,30,35,32.5
17090,Brocauli,16-04-2014,Kg,40,50,45.0
17172,Brocauli,17-04-2014,Kg,55,60,57.5
17253,Brocauli,18-04-2014,Kg,55,60,57.5
17333,Brocauli,20-04-2014,Kg,65,70,67.5
17412,Brocauli,21-04-2014,Kg,65,70,67.5
17491,Brocauli,22-04-2014,Kg,55,70,62.5
17567,Brocauli,23-04-2014,Kg,50,55,52.5
17644,Brocauli,25-04-2014,Kg,60,70,65.0
17721,Brocauli,27-04-2014,Kg,50,55,52.5
17799,Brocauli,28-04-2014,Kg,55,60,57.5
17877,Brocauli,29-04-2014,Kg,55,60,57.5
17956,Brocauli,30-04-2014,Kg,55,60,57.5
18036,Brocauli,02-05-2014,Kg,90,100,95.0
18116,Brocauli,04-05-2014,Kg,80,90,85.0
18271,Brocauli,06-05-2014,Kg,70,80,75.0
18349,Brocauli,07-05-2014,Kg,60,70,65.0
18426,Brocauli,08-05-2014,Kg,55,60,57.5
18504,Brocauli,09-05-2014,Kg,90,100,95.0
18580,Brocauli,11-05-2014,Kg,90,100,95.0
18656,Brocauli,12-05-2014,Kg,90,100,95.0
