SN,Commodity,Date,Unit,Minimum,Maximum,Average
7832,Potato Red,06-11-2013,Kg,40,45,42.5
7879,Potato Red,07-11-2013,Kg,40,45,42.5
7944,Potato Red,10-11-2013,Kg,40,42,41.0
8010,Potato Red,11-11-2013,Kg,35,36,35.5
8071,Potato Red,12-11-2013,Kg,35,36,35.5
8134,Potato Red,13-11-2013,Kg,35,40,37.5
8198,Potato Red,14-11-2013,Kg,41,44,42.5
8261,Potato Red,15-11-2013,Kg,40,45,42.5
8326,Potato Red,16-11-2013,Kg,40,44,42.0
8392,Potato Red,17-11-2013,Kg,40,44,42.0
8456,Potato Red,18-11-2013,Kg,40,45,42.5
8521,Potato Red,20-11-2013,Kg,38,41,39.5
8583,Potato Red,21-11-2013,Kg,40,42,41.0
8651,Potato Red,22-11-2013,Kg,40,42,41.0
8722,Potato Red,24-11-2013,Kg,35,40,37.5
8792,Potato Red,25-11-2013,Kg,35,38,36.5
8861,Potato Red,26-11-2013,Kg,35,38,36.5
8930,Potato Red,27-11-2013,Kg,34,36,35.0
8999,Potato Red,28-11-2013,Kg,32,35,33.5
9068,Potato Red,29-11-2013,Kg,32,34,33.0
9140,Potato Red,01-12-2013,Kg,30,32,31.0
9212,Potato Red,02-12-2013,Kg,30,32,31.0
9282,Potato Red,03-12-2013,Kg,30,32,31.0
9355,Potato Red,04-12-2013,Kg,30,32,31.0
9427,Potato Red,05-12-2013,Kg,30,32,31.0
9499,Potato Red,06-12-2013,Kg,30,32,31.0
9571,Potato Red,08-12-2013,Kg,32,34,33.0
9642,Potato Red,09-12-2013,Kg,30,32,31.0
9715,Potato Red,10-12-2013,Kg,30,32,31.0
9788,Potato Red,11-12-2013,Kg,31,33,32.0
9858,Potato Red,12-12-2013,Kg,30,32,31.0
9929,Potato Red,13-12-2013,Kg,30,32,31.0
10000,Potato Red,15-12-2013,Kg,30,32,31.0
10072,Potato Red,16-12-2013,Kg,30,32,31.0
10144,Potato Red,18-12-2013,Kg,28,30,29.0
10219,Potato Red,19-12-2013,Kg,28,30,29.0
10293,Potato Red,20-12-2013,Kg,28,30,29.0
10368,Potato Red,22-12-2013,Kg,30,31,30.5
10441,Potato Red,23-12-2013,Kg,28,30,29.0
10518,Potato Red,24-12-2013,Kg,30,32,31.0
10595,Potato Red,26-12-2013,Kg,30,32,31.0
10670,Potato Red,27-12-2013,Kg,32,33,32.5
10744,Potato Red,29-12-2013,Kg,32,33,32.5
10821,Potato Red,31-12-2013,Kg,30,32,31.0
10898,Potato Red,01-01-2014,Kg,25,28,26.5
10976,Potato Red,02-01-2014,Kg,25,27,26.0
11054,Potato Red,03-01-2014,Kg,25,28,26.5
11131,Potato Red,05-01-2014,Kg,25,27,26.0
11207,Potato Red,06-01-2014,Kg,25,27,26.0
11284,Potato Red,07-01-2014,Kg,24,26,25.0
11362,Potato Red,08-01-2014,Kg,24,25,24.5
11439,Potato Red,09-01-2014,Kg,22,23,22.5
11517,Potato Red,10-01-2014,Kg,23,25,24.0
11594,Potato Red,12-01-2014,Kg,24,25,24.5
11671,Potato Red,13-01-2014,Kg,23,24,23.5
11748,Potato Red,14-01-2014,Kg,23,25,24.0
11825,Potato Red,16-01-2014,Kg,22,23,22.5
11901,Potato Red,17-01-2014,Kg,22,23,22.5
11977,Potato Red,19-01-2014,Kg,22,23,22.5
12053,Potato Red,20-01-2014,Kg,22,23,22.5
12130,Potato Red,21-01-2014,Kg,22,23,22.5
12207,Potato Red,22-01-2014,Kg,22,23,22.5
12282,Potato Red,23-01-2014,Kg,22,23,22.5
12357,Potato Red,24-01-2014,Kg,22,23,22.5
12432,Potato Red,26-01-2014,Kg,21,23,22.0
12505,Potato Red,27-01-2014,Kg,22,23,22.5
12579,Potato Red,28-01-2014,Kg,22,23,22.5
12653,Potato Red,29-01-2014,Kg,22,23,22.5
12728,Potato Red,02-02-2014,Kg,20,22,21.0
12804,Potato Red,03-02-2014,Kg,18,20,19.0
12879,Potato Red,04-02-2014,Kg,19,20,19.5
12954,Potato Red,05-02-2014,Kg,16,18,17.0
13029,Potato Red,06-02-2014,Kg,16,18,17.0
13101,Potato Red,07-02-2014,Kg,16,18,17.0
13172,Potato Red,08-02-2014,Kg,20,26,23.0
13198,Potato Red,09-02-2014,Kg,16,18,17.0
13273,Potato Red,10-02-2014,Kg,17,18,17.5
13348,Potato Red,11-02-2014,Kg,17,18,17.5
13422,Potato Red,12-02-2014,Kg,19,20,19.5
13499,Potato Red,13-02-2014,Kg,18,20,19.0
13575,Potato Red,14-02-2014,Kg,19,20,19.5
13651,Potato Red,16-02-2014,Kg,19,20,19.5
13727,Potato Red,17-02-2014,Kg,19,20,19.5
13803,Potato Red,18-02-2014,Kg,19,20,19.5
13880,Potato Red,20-02-2014,Kg,19,20,19.5
13956,Potato Red,21-02-2014,Kg,19,20,19.5
14032,Potato Red,23-02-2014,Kg,19,20,19.5
14112,Potato Red,24-02-2014,Kg,19,20,19.5
14192,Potato Red,25-02-2014,Kg,19,20,19.5
14272,Potato Red,26-02-2014,Kg,20,21,20.5
14352,Potato Red,28-02-2014,Kg,20,21,20.5
14432,Potato Red,03-03-2014,Kg,20,21,20.5
14511,Potato Red,05-03-2014,Kg,21,22,21.5
14589,Potato Red,06-03-2014,Kg,22,23,22.5
14667,Potato Red,07-03-2014,Kg,22,23,22.5
14747,Potato Red,09-03-2014,Kg,21,23,22.0
14828,Potato Red,10-03-2014,Kg,21,22,21.5
14907,Potato Red,11-03-2014,Kg,21,22,21.5
14986,Potato Red,12-03-2014,Kg,21,22,21.5
15065,Potato Red,13-03-2014,Kg,21,22,21.5
15147,Potato Red,14-03-2014,Kg,20,21,20.5
15228,Potato Red,17-03-2014,Kg,22,23,22.5
15308,Potato Red,18-03-2014,Kg,22,24,23.0
15387,Potato Red,19-03-2014,Kg,22,24,23.0
15464,Potato Red,20-03-2014,Kg,23,24,23.5
15541,Potato Red,21-03-2014,Kg,23,24,23.5
15620,Potato Red,23-03-2014,Kg,23,24,23.5
15697,Potato Red,24-03-2014,Kg,22,24,23.0
15775,Potato Red,25-03-2014,Kg,23,24,23.5
15857,Potato Red,26-03-2014,Kg,23,24,23.5
15938,Potato Red,27-03-2014,Kg,22,24,23.0
16020,Potato Red,28-03-2014,Kg,23,24,23.5
16102,Potato Red,31-03-2014,Kg,23,24,23.5
16180,Potato Red,01-04-2014,Kg,23,24,23.5
16258,Potato Red,02-04-2014,Kg,22,24,23.0
16334,Potato Red,03-04-2014,Kg,23,24,23.5
16412,Potato Red,04-04-2014,Kg,23,24,23.5
16489,Potato Red,06-04-2014,Kg,24,25,24.5
16566,Potato Red,07-04-2014,Kg,25,26,25.5
16643,Potato Red,09-04-2014,Kg,27,28,27.5
16724,Potato Red,10-04-2014,Kg,28,29,28.5
16807,Potato Red,11-04-2014,Kg,28,29,28.5
16890,Potato Red,13-04-2014,Kg,26,28,27.0
16972,Potato Red,15-04-2014,Kg,27,28,27.5
17054,Potato Red,16-04-2014,Kg,27,28,27.5
17135,Potato Red,17-04-2014,Kg,27,29,28.0
17216,Potato Red,18-04-2014,Kg,28,30,29.0
17297,Potato Red,20-04-2014,Kg,28,30,29.0
17376,Potato Red,21-04-2014,Kg,27,28,27.5
17455,Potato Red,22-04-2014,Kg,25,27,26.0
17532,Potato Red,23-04-2014,Kg,25,27,26.0
17609,Potato Red,25-04-2014,Kg,25,26,25.5
17686,Potato Red,27-04-2014,Kg,25,26,25.5
17763,Potato Red,28-04-2014,Kg,24,25,24.5
17841,Potato Red,29-04-2014,Kg,24,25,24.5
17920,Potato Red,30-04-2014,Kg,24,25,24.5
17999,Potato Red,02-05-2014,Kg,27,28,27.5
18079,Potato Red,04-05-2014,Kg,27,29,28.0
18157,Potato Red,05-05-2014,Kg,28,30,29.0
18234,Potato Red,06-05-2014,Kg,28,30,29.0
18312,Potato Red,07-05-2014,Kg,28,30,29.0
18390,Potato Red,08-05-2014,Kg,29,30,29.5
18467,Potato Red,09-05-2014,Kg,28,30,29.0
18545,Potato Red,11-05-2014,Kg,28,30,29.0
18621,Potato Red,12-05-2014,Kg,28,30,29.0
18697,Potato Red,13-05-2014,Kg,27,28,27.5
18773,Potato Red,15-05-2014,Kg,27,29,28.0
18848,Potato Red,16-05-2014,Kg,27,29,28.0
18922,Potato Red,18-05-2014,Kg,27,29,28.0
18997,Potato Red,19-05-2014,Kg,27,29,28.0
19072,Potato Red,20-05-2014,Kg,27,28,27.5
19148,Potato Red,21-05-2014,Kg,24,28,26.0
19223,Potato Red,22-05-2014,Kg,28,30,29.0
19296,Potato Red,23-05-2014,Kg,27,29,28.0
19368,Potato Red,25-05-2014,Kg,27,29,28.0
19440,Potato Red,26-05-2014,Kg,28,30,29.0
19514,Potato Red,27-05-2014,Kg,28,30,29.0
19587,Potato Red,28-05-2014,Kg,28,30,29.0
19660,Potato Red,30-05-2014,Kg,30,32,31.0
19731,Potato Red,01-06-2014,Kg,30,32,31.0
19803,Potato Red,02-06-2014,Kg,32,33,32.5
19873,Potato Red,03-06-2014,Kg,32,34,33.0
19946,Potato Red,04-06-2014,Kg,32,34,33.0
20018,Potato Red,05-06-2014,Kg,32,34,33.0
20090,Potato Red,06-06-2014,Kg,33,35,34.0
20162,Potato Red,08-06-2014,Kg,33,35,34.0
20234,Potato Red,09-06-2014,Kg,33,35,34.0
20305,Potato Red,10-06-2014,Kg,34,35,34.5
20379,Potato Red,11-06-2014,Kg,34,35,34.5
20453,Potato Red,12-06-2014,Kg,34,35,34.5
20527,Potato Red,13-06-2014,Kg,34,35,34.5
20599,Potato Red,15-06-2014,Kg,36,38,37.0
20673,Potato Red,16-06-2014,Kg,36,38,37.0
20745,Potato Red,17-06-2014,Kg,36,38,37.0
20817,Potato Red,18-06-2014,Kg,36,38,37.0
20890,Potato Red,19-06-2014,Kg,38,40,39.0
20962,Potato Red,20-06-2014,Kg,36,40,38.0
21035,Potato Red,23-06-2014,Kg,38,42,40.0
21106,Potato Red,24-06-2014,Kg,37,40,38.5
21175,Potato Red,25-06-2014,Kg,40,42,41.0
21245,Potato Red,26-06-2014,Kg,38,40,39.0
21315,Potato Red,27-06-2014,Kg,40,42,41.0
21385,Potato Red,29-06-2014,Kg,40,42,41.0
21441,Potato Red,30-06-2014,Kg,40,42,41.0
21511,Potato Red,01-07-2014,Kg,40,42,41.0
21580,Potato Red,02-07-2014,Kg,40,42,41.0
21644,Potato Red,03-07-2014,Kg,40,42,41.0
21710,Potato Red,04-07-2014,Kg,40,42,41.0
21774,Potato Red,05-07-2014,Kg,40,42,41.0
21838,Potato Red,06-07-2014,Kg,45,46,45.5
21902,Potato Red,07-07-2014,Kg,37,40,38.5
21965,Potato Red,08-07-2014,Kg,35,37,36.0
22028,Potato Red,09-07-2014,Kg,36,37,36.5
22091,Potato Red,10-07-2014,Kg,35,37,36.0
22153,Potato Red,11-07-2014,Kg,35,36,35.5
